player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Dele Alli,eng ENG,MF,Tottenham,25,1996,10.0,8.0,657.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14,0.0,0.14,0.0,0.0,1.6,0.8,0.22,0.11,7.3,2.0,0.0,66.7,0.27,0.0,0.0,0.26,-0.6,-0.8,177.0,228.0,77.6,2353.0,563.0,105.0,124.0,84.7,45.0,53.0,84.9,10.0,20.0,50.0,2.0,14.0,4.0,1.0,18.0,210.0,17.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,7.0,0.96,4.0,0.0,0.0,3.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,14.0,8.0,10.0,3.0,1.0,22.0,5.0,17.0,6.0,16.0,0.0,339.0,24.0,74.0,188.0,82.0,14.0,338.0,184.0,8.0,8.0,0.0,203.0,13.0,19.0,0.0,12.0,11.0,2.0,1.0,0.0,0.0,40.0,7.0,11.0,38.9
Dele Alli,eng ENG,"MF,FW",Everton,25,1996,11.0,1.0,338.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,114.0,157.0,72.6,1696.0,434.0,63.0,81.0,77.8,34.0,45.0,75.6,9.0,12.0,75.0,7.0,10.0,3.0,1.0,13.0,140.0,14.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,13.0,3.46,12.0,1.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,4.0,0.0,7.0,2.0,5.0,6.0,10.0,0.0,225.0,13.0,50.0,107.0,71.0,13.0,225.0,108.0,7.0,8.0,3.0,132.0,15.0,6.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,24.0,9.0,8.0,52.9
Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,27,1994,30.0,19.0,1716.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,1.7,1.7,0.09,0.09,19.1,7.0,0.0,21.9,0.37,0.03,0.14,0.05,-0.7,-0.7,402.0,511.0,78.7,5720.0,1254.0,229.0,264.0,86.7,118.0,149.0,79.2,23.0,38.0,60.5,16.0,26.0,5.0,0.0,46.0,500.0,8.0,3.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,19.0,49.0,2.57,36.0,0.0,8.0,2.0,4.0,0.21,3.0,0.0,0.0,0.0,0.0,47.0,29.0,23.0,17.0,7.0,14.0,1.0,13.0,20.0,13.0,0.0,728.0,22.0,135.0,302.0,307.0,43.0,728.0,446.0,44.0,21.0,12.0,471.0,44.0,24.0,0.0,17.0,25.0,9.0,0.0,0.0,0.0,96.0,5.0,14.0,26.3
Marcos Alonso,es ESP,DF,Chelsea,30,1990,28.0,25.0,2167.0,4.0,4.0,0.0,0.0,8.0,0.0,0.17,0.17,0.33,0.17,0.33,2.8,2.8,0.12,0.12,24.1,10.0,9.0,23.3,0.42,0.09,0.4,0.07,1.2,1.2,1142.0,1486.0,76.9,17781.0,5763.0,624.0,709.0,88.0,387.0,478.0,81.0,84.0,194.0,43.3,43.0,67.0,34.0,15.0,93.0,1190.0,293.0,27.0,2.0,8.0,149.0,67.0,38.0,23.0,0.0,199.0,3.0,39.0,93.0,3.86,66.0,16.0,6.0,2.0,10.0,0.42,7.0,2.0,1.0,0.0,0.0,41.0,29.0,20.0,12.0,9.0,29.0,5.0,24.0,43.0,53.0,0.0,1791.0,72.0,451.0,626.0,730.0,69.0,1791.0,882.0,51.0,32.0,10.0,1037.0,43.0,25.0,0.0,25.0,28.0,3.0,0.0,1.0,0.0,139.0,40.0,28.0,58.8
Steven Alzate,co COL,MF,Brighton,22,1998,9.0,5.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,4.5,1.0,0.0,100.0,0.22,0.0,0.0,0.07,-0.1,-0.1,204.0,233.0,87.6,3213.0,865.0,105.0,116.0,90.5,72.0,78.0,92.3,17.0,24.0,70.8,2.0,18.0,1.0,0.0,21.0,230.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,1.34,6.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,10.0,10.0,0.0,292.0,14.0,79.0,165.0,50.0,3.0,292.0,148.0,3.0,7.0,1.0,177.0,8.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,39.0,4.0,8.0,33.3
Daniel Amartey,gh GHA,DF,Leicester City,26,1994,28.0,23.0,2123.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1.0,0.0,50.0,0.04,0.0,0.0,0.01,0.0,0.0,1399.0,1546.0,90.5,25246.0,8400.0,508.0,550.0,92.4,769.0,810.0,94.9,103.0,140.0,73.6,4.0,71.0,1.0,0.0,62.0,1516.0,28.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,16.0,18.0,0.76,18.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,26.0,13.0,19.0,7.0,0.0,30.0,22.0,8.0,21.0,93.0,4.0,1752.0,246.0,872.0,832.0,52.0,6.0,1752.0,1133.0,14.0,12.0,1.0,1278.0,7.0,1.0,0.0,14.0,8.0,1.0,0.0,0.0,0.0,145.0,33.0,37.0,47.1
Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,34.0,32.0,2916.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09,0.7,0.7,0.02,0.02,32.4,3.0,1.0,37.5,0.09,0.0,0.0,0.08,-0.7,-0.7,1911.0,2351.0,81.3,44144.0,15836.0,410.0,480.0,85.4,1138.0,1224.0,93.0,349.0,604.0,57.8,20.0,151.0,11.0,2.0,100.0,2252.0,95.0,86.0,3.0,32.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,33.0,1.02,30.0,1.0,1.0,0.0,4.0,0.12,3.0,0.0,1.0,0.0,0.0,30.0,23.0,21.0,9.0,0.0,29.0,19.0,10.0,37.0,125.0,3.0,2614.0,425.0,1538.0,1005.0,80.0,32.0,2614.0,1604.0,14.0,5.0,2.0,1865.0,8.0,8.0,0.0,19.0,8.0,1.0,0.0,0.0,1.0,152.0,56.0,48.0,53.8
Michail Antonio,jm JAM,FW,West Ham,31,1990,36.0,34.0,2971.0,10.0,8.0,0.0,1.0,8.0,1.0,0.3,0.24,0.55,0.3,0.55,10.8,10.2,0.33,0.31,33.0,27.0,0.0,32.9,0.82,0.12,0.37,0.12,-0.8,-0.2,438.0,702.0,62.4,6545.0,1294.0,252.0,324.0,77.8,121.0,192.0,63.0,37.0,63.0,58.7,45.0,24.0,27.0,12.0,46.0,675.0,20.0,2.0,4.0,9.0,63.0,0.0,0.0,0.0,0.0,16.0,7.0,39.0,97.0,2.94,65.0,1.0,11.0,9.0,17.0,0.51,10.0,0.0,4.0,2.0,0.0,23.0,17.0,5.0,9.0,9.0,19.0,1.0,18.0,3.0,13.0,0.0,1095.0,17.0,59.0,398.0,663.0,159.0,1094.0,681.0,77.0,46.0,35.0,885.0,136.0,72.0,1.0,50.0,52.0,13.0,0.0,0.0,0.0,90.0,79.0,112.0,41.4
Cameron Archer,eng ENG,"FW,MF",Aston Villa,20,2001,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,4.0,4.0,100.0,62.0,29.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,3.0,7.0,1.0,11.0,7.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0
Alphonse Areola,fr FRA,GK,West Ham,28,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,40.0,52.5,785.0,656.0,2.0,2.0,100.0,8.0,8.0,100.0,11.0,30.0,36.7,0.0,0.0,0.0,0.0,0.0,23.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,40.0,42.0,0.0,0.0,0.0,42.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Armstrong,eng ENG,FW,Southampton,24,1997,23.0,17.0,1413.0,2.0,2.0,0.0,0.0,1.0,0.0,0.13,0.13,0.25,0.13,0.25,4.5,4.5,0.29,0.29,15.7,14.0,0.0,29.8,0.89,0.04,0.14,0.1,-2.5,-2.5,229.0,324.0,70.7,3453.0,610.0,111.0,142.0,78.2,93.0,126.0,73.8,12.0,22.0,54.5,13.0,11.0,13.0,0.0,30.0,283.0,40.0,0.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,36.0,2.29,22.0,0.0,6.0,3.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,10.0,4.0,2.0,2.0,6.0,13.0,1.0,12.0,3.0,6.0,0.0,493.0,9.0,40.0,184.0,275.0,75.0,493.0,287.0,39.0,24.0,22.0,335.0,45.0,13.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0,36.0,13.0,23.0,36.1
Stuart Armstrong,sct SCO,MF,Southampton,29,1992,25.0,15.0,1473.0,2.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,2.5,2.5,0.15,0.15,16.4,9.0,0.0,23.7,0.55,0.05,0.22,0.07,-0.5,-0.5,590.0,744.0,79.3,8618.0,2144.0,321.0,386.0,83.2,217.0,250.0,86.8,25.0,42.0,59.5,25.0,46.0,23.0,4.0,83.0,701.0,40.0,3.0,3.0,2.0,35.0,2.0,0.0,1.0,0.0,8.0,3.0,25.0,54.0,3.3,42.0,2.0,3.0,4.0,3.0,0.18,1.0,0.0,0.0,1.0,0.0,27.0,19.0,15.0,6.0,6.0,10.0,1.0,9.0,8.0,15.0,0.0,946.0,22.0,124.0,408.0,428.0,41.0,946.0,595.0,63.0,50.0,12.0,661.0,40.0,27.0,0.0,11.0,20.0,1.0,1.0,0.0,0.0,94.0,3.0,11.0,21.4
Kepa Arrizabalaga,es ESP,GK,Chelsea,26,1994,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,138.0,83.3,2398.0,1340.0,36.0,36.0,100.0,55.0,55.0,100.0,21.0,44.0,47.7,0.0,1.0,0.0,0.0,0.0,110.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,146.0,125.0,146.0,0.0,0.0,0.0,146.0,101.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Harrison Ashby,sct SCO,DF,West Ham,19,2001,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,110.0,8.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,3.0,1.0,5.0,0.0,9.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32,1989,14.0,12.0,1037.0,4.0,1.0,0.0,2.0,3.0,0.0,0.35,0.09,0.43,0.35,0.43,5.9,4.2,0.51,0.36,11.5,16.0,0.0,48.5,1.39,0.12,0.25,0.13,-1.9,-0.2,137.0,208.0,65.9,1801.0,404.0,90.0,115.0,78.3,37.0,64.0,57.8,4.0,9.0,44.4,9.0,6.0,8.0,0.0,26.0,204.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,22.0,1.91,14.0,0.0,4.0,2.0,3.0,0.26,2.0,0.0,1.0,0.0,0.0,11.0,5.0,6.0,4.0,1.0,12.0,1.0,11.0,0.0,4.0,0.0,319.0,2.0,33.0,117.0,171.0,50.0,317.0,142.0,21.0,9.0,10.0,220.0,16.0,4.0,0.0,15.0,8.0,10.0,0.0,0.0,0.0,22.0,25.0,28.0,47.2
Jordan Ayew,gh GHA,FW,Crystal Palace,29,1991,31.0,23.0,2019.0,3.0,3.0,0.0,0.0,2.0,0.0,0.13,0.13,0.27,0.13,0.27,3.1,3.1,0.14,0.14,22.4,8.0,1.0,22.9,0.36,0.09,0.38,0.09,-0.1,-0.1,576.0,754.0,76.4,7894.0,1509.0,346.0,389.0,88.9,180.0,228.0,78.9,17.0,54.0,31.5,23.0,31.0,16.0,6.0,51.0,738.0,14.0,3.0,8.0,2.0,74.0,2.0,0.0,0.0,0.0,9.0,2.0,30.0,61.0,2.72,41.0,1.0,3.0,13.0,6.0,0.27,5.0,0.0,0.0,1.0,0.0,47.0,30.0,20.0,20.0,7.0,33.0,3.0,30.0,15.0,15.0,0.0,1087.0,15.0,149.0,514.0,450.0,67.0,1087.0,696.0,98.0,49.0,24.0,779.0,84.0,77.0,0.0,38.0,66.0,2.0,1.0,0.0,0.0,132.0,32.0,58.0,35.6
